ds,y
2010-12-28,0.34784582
2010-12-29,0.7784916
2010-12-30,0.7682433
2010-12-31,0.7275132
2011-01-01,1.3393127
2011-01-02,1.3393127
2011-01-03,2.4600573
2011-01-04,3.7642152
2011-01-05,2.995297
2011-01-06,3.5142746
2011-01-07,1.7072845
2011-01-08,1.6753736
2011-01-09,1.1852131
2011-01-10,0.65192205
2011-01-11,1.1388656
2011-01-12,1.0705937
2011-01-13,1.0765407
2011-01-14,1.079191
2011-01-15,1.1917629
2011-01-16,0.9991299
2011-01-17,0.8351527
2011-01-18,0.73388267
2011-01-19,0.7168449
2011-01-20,0.67851424
2011-01-21,0.6796608
2011-01-22,0.7757046
2011-01-23,0.7755537
2011-01-24,1.1754434
2011-01-25,1.6580245
2011-01-26,1.2966305
2011-01-27,1.0353227
2011-01-28,1.3260785
2011-01-29,1.3481488
2011-01-30,1.35387
2011-01-31,0.8364388
2011-02-01,0.791147
2011-02-02,0.55439466
2011-02-03,0.55888927
2011-02-04,0.572007
2011-02-05,0.5241495
2011-02-06,0.5398024
2011-02-07,1.1116016
2011-02-08,2.3316088
2011-02-09,4.164639
2011-02-10,6.756489
2011-02-11,4.2734675
2011-02-12,4.037652
2011-02-13,3.9793668
2011-02-14,1.11856
2011-02-15,1.2488531
2011-02-16,1.2509592
2011-02-17,1.2316376
2011-02-18,2.1732075
2011-02-19,1.5407736
2011-02-20,2.6584518
2011-02-21,2.6058662
2011-02-22,0.44142252
2011-02-23,2.3330848
2011-02-24,1.7627642
2011-02-25,1.7169161
2011-02-26,1.5306221
2011-02-27,0.7077779
2011-02-28,0.5880289
2011-03-01,0.6749103
2011-03-02,0.48766223
2011-03-03,0.8491811
2011-03-04,0.5683054
2011-03-05,0.80441946
2011-03-06,0.45724595
2011-03-07,0.9766456
2011-03-08,0.9826379
2011-03-09,0.55643344
2011-03-10,0.5972789
2011-03-11,0.23051159
2011-03-12,0.417891
2011-03-13,0.41771758
2011-03-14,0.40089756
2011-03-15,0.29938868
2011-03-16,0.3292282
2011-03-17,0.38447088
2011-03-18,0.5375964
2011-03-19,0.7168215
2011-03-20,0.7759317
2011-03-21,0.7072924
2011-03-22,0.6610347
2011-03-23,0.4672523
2011-03-24,0.377935
2011-03-25,0.27700356
2011-03-26,0.26914176
2011-03-27,0.26409215
2011-03-28,0.2982906
2011-03-29,0.40284485
2011-03-30,0.41546452
2011-03-31,0.3911
2011-04-01,0.35662252
2011-04-02,0.3563534
2011-04-03,0.35622516
2011-04-04,0.3373389
2011-04-05,0.33997697
2011-04-06,0.33973745
2011-04-07,0.34948468
2011-04-08,0.5614465
2011-04-09,0.36828867
2011-04-10,0.36980343
2011-04-11,0.3416791
2011-04-12,0.21650216
2011-04-13,0.22972353
2011-04-14,0.36027157
2011-04-15,0.39501783
2011-04-16,0.49503624
2011-04-17,0.4949881
2011-04-18,0.7249395
2011-04-19,0.7251471
2011-04-20,0.35894743
